Beginning train with params:
Attention: True, Bidirectional: False
Batch: 2, Loss: 4.353567600250244
Batch: 3, Loss: 4.697056770324707
Batch: 4, Loss: 4.473560810089111
Batch: 5, Loss: 4.431342601776123
Batch: 6, Loss: 4.687653541564941
Batch: 7, Loss: 4.506817817687988
Batch: 8, Loss: 4.833849906921387
Batch: 9, Loss: 4.210380554199219
Batch: 10, Loss: 4.909945964813232
Batch: 11, Loss: 4.794000625610352
Batch: 12, Loss: 4.230326175689697
Batch: 13, Loss: 4.843296051025391
Batch: 14, Loss: 3.9951419830322266

Epoch 914 out of 2000Batch: 1, Loss: 5.794398307800293
Batch: 2, Loss: 5.5128374099731445
Batch: 3, Loss: 5.368334770202637
Batch: 4, Loss: 5.606324672698975
Batch: 5, Loss: 5.445545673370361
Batch: 6, Loss: 6.103651523590088
Batch: 7, Loss: 5.918933868408203
Batch: 8, Loss: 5.217331886291504
Batch: 9, Loss: 5.31586217880249
Batch: 10, Loss: 5.375027179718018
Batch: 11, Loss: 5.271989822387695
Batch: 12, Loss: 5.332181453704834
Batch: 13, Loss: 5.4758100509643555
Batch: 14, Loss: 5.749878406524658

Epoch 915 out of 2000Batch: 1, Loss: 4.528924942016602
Batch: 2, Loss: 4.2287278175354
Batch: 3, Loss: 4.266109466552734
Batch: 4, Loss: 4.697967529296875
Batch: 5, Loss: 4.273055553436279
Batch: 6, Loss: 4.351084232330322
Batch: 7, Loss: 4.350130081176758
Batch: 8, Loss: 4.570065021514893
Batch: 9, Loss: 4.421613693237305
Batch: 10, Loss: 4.400392055511475
Batch: 11, Loss: 4.358560562133789
Batch: 12, Loss: 4.645577907562256
Batch: 13, Loss: 4.590370178222656
Batch: 14, Loss: 4.3540358543396

Epoch 916 out of 2000Batch: 1, Loss: 5.713811874389648
Batch: 2, Loss: 5.310270309448242
Batch: 3, Loss: 5.614743232727051
Batch: 4, Loss: 5.397390842437744
Batch: 5, Loss: 5.656396389007568
Batch: 6, Loss: 5.4747633934021
Batch: 7, Loss: 5.091823577880859
Batch: 8, Loss: 5.204553604125977
Batch: 9, Loss: 5.445260047912598
Batch: 10, Loss: 4.89457368850708
Batch: 11, Loss: 5.301224708557129
Batch: 12, Loss: 5.406403064727783
Batch: 13, Loss: 5.505418300628662
Batch: 14, Loss: 5.250377178192139

Epoch 917 out of 2000Batch: 1, Loss: 5.755616188049316
Batch: 2, Loss: 5.852170467376709
Batch: 3, Loss: 6.2176337242126465
Batch: 4, Loss: 5.637402057647705
Batch: 5, Loss: 5.620311737060547
Batch: 6, Loss: 5.959142684936523
Batch: 7, Loss: 5.9168171882629395
Batch: 8, Loss: 5.978134632110596
Batch: 9, Loss: 6.101640701293945
Batch: 10, Loss: 5.928120136260986
Batch: 11, Loss: 5.465094089508057
Batch: 12, Loss: 5.880277633666992
Batch: 13, Loss: 5.807279586791992
Batch: 14, Loss: 6.125704765319824

Epoch 918 out of 2000Batch: 1, Loss: 5.22689151763916
Batch: 2, Loss: 5.797645568847656
Batch: 3, Loss: 5.355568885803223
Batch: 4, Loss: 5.323968410491943
Batch: 5, Loss: 5.342310905456543
Batch: 6, Loss: 5.409641265869141
Batch: 7, Loss: 5.244753837585449
Batch: 8, Loss: 5.207126617431641
Batch: 9, Loss: 5.323999881744385
Batch: 10, Loss: 5.1627655029296875
Batch: 11, Loss: 5.403165817260742
Batch: 12, Loss: 5.214808464050293
Batch: 13, Loss: 5.140134334564209
Batch: 14, Loss: 5.279118537902832

Epoch 919 out of 2000Batch: 1, Loss: 5.747472763061523
Batch: 2, Loss: 5.854809284210205
Batch: 3, Loss: 6.386797904968262
Batch: 4, Loss: 6.38477087020874
Batch: 5, Loss: 5.946350574493408
Batch: 6, Loss: 5.987898349761963
Batch: 7, Loss: 6.314213752746582
Batch: 8, Loss: 6.071512222290039
Batch: 9, Loss: 5.631368160247803
Batch: 10, Loss: 6.00244140625
Batch: 11, Loss: 5.797144412994385
Batch: 12, Loss: 6.000830173492432
Batch: 13, Loss: 6.078064918518066
Batch: 14, Loss: 5.97154426574707

Epoch 920 out of 2000Batch: 1, Loss: 4.858109951019287
Batch: 2, Loss: 5.278916358947754
Batch: 3, Loss: 5.427853107452393
Batch: 4, Loss: 4.998092174530029
Batch: 5, Loss: 4.662841320037842
Batch: 6, Loss: 5.437854290008545
Batch: 7, Loss: 5.106106281280518
Batch: 8, Loss: 5.330357074737549
Batch: 9, Loss: 5.01151704788208
Batch: 10, Loss: 5.297114849090576
Batch: 11, Loss: 5.018349647521973
Batch: 12, Loss: 5.1373701095581055
Batch: 13, Loss: 4.995153903961182
Batch: 14, Loss: 5.294962406158447

Epoch 921 out of 2000Batch: 1, Loss: 4.966986179351807
Batch: 2, Loss: 5.0219035148620605
Batch: 3, Loss: 4.906669616699219
Batch: 4, Loss: 4.839785575866699
Batch: 5, Loss: 4.7425665855407715
Batch: 6, Loss: 4.597911357879639
Batch: 7, Loss: 5.254510879516602
Batch: 8, Loss: 4.71072244644165
Batch: 9, Loss: 5.402361869812012
Batch: 10, Loss: 4.967100143432617
Batch: 11, Loss: 4.790464401245117
Batch: 12, Loss: 4.844743728637695
Batch: 13, Loss: 5.053583145141602
Batch: 14, Loss: 4.805213451385498

Epoch 922 out of 2000Batch: 1, Loss: 5.083622455596924
Batch: 2, Loss: 4.570642471313477
Batch: 3, Loss: 4.897180557250977
Batch: 4, Loss: 4.868785381317139
Batch: 5, Loss: 5.410901069641113
Batch: 6, Loss: 5.084367752075195
Batch: 7, Loss: 4.4845356941223145
Batch: 8, Loss: 4.9385986328125
Batch: 9, Loss: 5.1830902099609375
Batch: 10, Loss: 5.128635406494141
Batch: 11, Loss: 4.723849773406982
Batch: 12, Loss: 4.930430889129639
Batch: 13, Loss: 4.69516658782959
Batch: 14, Loss: 5.138564586639404

Epoch 923 out of 2000Batch: 1, Loss: 4.42944860458374
Batch: 2, Loss: 4.7231645584106445
Batch: 3, Loss: 4.73158597946167
Batch: 4, Loss: 4.3101701736450195
Batch: 5, Loss: 4.638795852661133
Batch: 6, Loss: 4.482212066650391
Batch: 7, Loss: 4.684003829956055
Batch: 8, Loss: 4.637204170227051
Batch: 9, Loss: 4.457198143005371
Batch: 10, Loss: 4.683621883392334
Batch: 11, Loss: 4.644254684448242
Batch: 12, Loss: 4.6225786209106445
Batch: 13, Loss: 4.456849575042725
Batch: 14, Loss: 4.260117530822754

Epoch 924 out of 2000Batch: 1, Loss: 4.6530609130859375
Batch: 2, Loss: 5.3599324226379395
Batch: 3, Loss: 4.975812911987305
Batch: 4, Loss: 4.6870222091674805
Batch: 5, Loss: 4.859262943267822
Batch: 6, Loss: 4.525049209594727
Batch: 7, Loss: 5.001136302947998
Batch: 8, Loss: 4.740164279937744
Batch: 9, Loss: 4.682854652404785
Batch: 10, Loss: 4.963832855224609
Batch: 11, Loss: 4.736606597900391
Batch: 12, Loss: 4.978724956512451
Batch: 13, Loss: 4.8871612548828125
Batch: 14, Loss: 4.780909538269043

Epoch 925 out of 2000Batch: 1, Loss: 5.15556001663208
Batch: 2, Loss: 5.101595401763916
Batch: 3, Loss: 5.338199138641357
Batch: 4, Loss: 5.272842884063721
Batch: 5, Loss: 5.210604190826416
Batch: 6, Loss: 5.0055108070373535
Batch: 7, Loss: 5.429123401641846
Batch: 8, Loss: 5.069900035858154
Batch: 9, Loss: 5.101712226867676
Batch: 10, Loss: 5.398939609527588
Batch: 11, Loss: 5.50840425491333
Batch: 12, Loss: 5.309820652008057
Batch: 13, Loss: 5.100307464599609
Batch: 14, Loss: 5.352990627288818

Epoch 926 out of 2000Batch: 1, Loss: 5.244663715362549
Batch: 2, Loss: 4.884521961212158
Batch: 3, Loss: 5.276162147521973
Batch: 4, Loss: 5.365804672241211
Batch: 5, Loss: 5.108781814575195
Batch: 6, Loss: 5.33683967590332
Batch: 7, Loss: 5.439087867736816
Batch: 8, Loss: 4.937341690063477
Batch: 9, Loss: 5.4174041748046875
Batch: 10, Loss: 4.91965913772583
Batch: 11, Loss: 5.681387901306152
Batch: 12, Loss: 5.248394012451172
Batch: 13, Loss: 5.2859416007995605
Batch: 14, Loss: 5.756805896759033

Epoch 927 out of 2000Batch: 1, Loss: 5.490200042724609
Batch: 2, Loss: 5.05627965927124
Batch: 3, Loss: 5.441454887390137
Batch: 4, Loss: 6.175110816955566
Batch: 5, Loss: 5.352940082550049
Batch: 6, Loss: 5.153639316558838
Batch: 7, Loss: 5.3713812828063965
Batch: 8, Loss: 5.565287113189697
Batch: 9, Loss: 5.524209976196289
Batch: 10, Loss: 5.557092189788818
Batch: 11, Loss: 5.531015396118164
Batch: 12, Loss: 5.656955718994141
Batch: 13, Loss: 5.269082069396973
Batch: 14, Loss: 5.285533905029297

Epoch 928 out of 2000Batch: 1, Loss: 5.507562160491943
Batch: 2, Loss: 5.864686489105225
Batch: 3, Loss: 5.5633320808410645
Batch: 4, Loss: 5.406449794769287
Batch: 5, Loss: 6.100964069366455
Batch: 6, Loss: 5.427706241607666
Batch: 7, Loss: 5.4577107429504395
Batch: 8, Loss: 5.680846214294434
Batch: 9, Loss: 5.251507759094238
Batch: 10, Loss: 5.640512466430664
Batch: 11, Loss: 5.09256649017334
Batch: 12, Loss: 5.64547061920166
Batch: 13, Loss: 5.792104244232178
Batch: 14, Loss: 5.058328151702881

Epoch 929 out of 2000Batch: 1, Loss: 5.7721428871154785
Batch: 2, Loss: 5.480584621429443
Batch: 3, Loss: 5.2967753410339355
Batch: 4, Loss: 5.04949951171875
Batch: 5, Loss: 5.010762691497803
Batch: 6, Loss: 5.822874069213867
Batch: 7, Loss: 5.4916839599609375
Batch: 8, Loss: 5.467425346374512
Batch: 9, Loss: 5.253191947937012
Batch: 10, Loss: 6.042026519775391
Batch: 11, Loss: 5.4743852615356445
Batch: 12, Loss: 5.7228851318359375
Batch: 13, Loss: 5.60844087600708
Batch: 14, Loss: 5.4199604988098145

Epoch 930 out of 2000Batch: 1, Loss: 5.239455223083496
Batch: 2, Loss: 5.495460510253906
Batch: 3, Loss: 5.072315692901611
Batch: 4, Loss: 5.271176815032959
Batch: 5, Loss: 6.132743835449219
Batch: 6, Loss: 5.636136054992676
Batch: 7, Loss: 5.498337268829346
Batch: 8, Loss: 5.339308261871338
Batch: 9, Loss: 5.552328586578369
Batch: 10, Loss: 5.769750118255615
Batch: 11, Loss: 5.2805562019348145
Batch: 12, Loss: 5.241860866546631
Batch: 13, Loss: 5.5571208000183105
Batch: 14, Loss: 5.4210309982299805

Epoch 931 out of 2000Batch: 1, Loss: 3.875481367111206
Batch: 2, Loss: 4.08474588394165
Batch: 3, Loss: 4.294829845428467
Batch: 4, Loss: 4.0885009765625
Batch: 5, Loss: 3.976311206817627
Batch: 6, Loss: 3.9408202171325684
Batch: 7, Loss: 4.2165422439575195
Batch: 8, Loss: 3.7120935916900635
Batch: 9, Loss: 3.9178149700164795
Batch: 10, Loss: 4.0390191078186035
Batch: 11, Loss: 3.9155547618865967
Batch: 12, Loss: 3.7465131282806396
Batch: 13, Loss: 3.967662811279297
Batch: 14, Loss: 4.41602087020874

Epoch 932 out of 2000Batch: 1, Loss: 5.657112121582031
Batch: 2, Loss: 5.016575813293457
Batch: 3, Loss: 5.388560771942139
Batch: 4, Loss: 5.484508991241455
Batch: 5, Loss: 5.953282356262207
Batch: 6, Loss: 5.476992130279541
Batch: 7, Loss: 5.200170993804932
Batch: 8, Loss: 5.389309406280518
Batch: 9, Loss: 5.286140441894531
Batch: 10, Loss: 5.974058151245117
Batch: 11, Loss: 5.758366107940674
Batch: 12, Loss: 5.89489221572876
Batch: 13, Loss: 5.415581226348877
Batch: 14, Loss: 5.0601420402526855

Epoch 933 out of 2000Batch: 1, Loss: 5.182769298553467
Batch: 2, Loss: 5.1948628425598145
Batch: 3, Loss: 5.788086414337158
Batch: 4, Loss: 6.314922332763672
Batch: 5, Loss: 5.809234142303467
Batch: 6, Loss: 5.628140449523926
Batch: 7, Loss: 5.774118423461914
Batch: 8, Loss: 5.8871917724609375
Batch: 9, Loss: 5.512813568115234
Batch: 10, Loss: 5.200839042663574
Batch: 11, Loss: 5.595007419586182
Batch: 12, Loss: 5.518930912017822
Batch: 13, Loss: 5.713140487670898
Batch: 14, Loss: 5.774805068969727

Epoch 934 out of 2000Batch: 1, Loss: 5.799198150634766
Batch: 2, Loss: 6.111179828643799
Batch: 3, Loss: 5.465640068054199
Batch: 4, Loss: 5.179701328277588
Batch: 5, Loss: 6.2066168785095215
Batch: 6, Loss: 5.811371326446533
Batch: 7, Loss: 5.366949081420898
Batch: 8, Loss: 5.7426347732543945
Batch: 9, Loss: 5.691082000732422
Batch: 10, Loss: 5.378746032714844
Batch: 11, Loss: 5.642821311950684
Batch: 12, Loss: 5.61942720413208
Batch: 13, Loss: 5.613902568817139
Batch: 14, Loss: 5.10153865814209

Epoch 935 out of 2000Batch: 1, Loss: 5.241134166717529
Batch: 2, Loss: 5.518125534057617
Batch: 3, Loss: 5.649131774902344
Batch: 4, Loss: 5.685863018035889
Batch: 5, Loss: 5.630526542663574
Batch: 6, Loss: 5.527121543884277
Batch: 7, Loss: 5.681898593902588
Batch: 8, Loss: 5.5440239906311035
Batch: 9, Loss: 5.4301371574401855
Batch: 10, Loss: 5.508615016937256
Batch: 11, Loss: 5.685243129730225
Batch: 12, Loss: 5.858086109161377
Batch: 13, Loss: 5.515354633331299
Batch: 14, Loss: 5.926607608795166

Epoch 936 out of 2000Batch: 1, Loss: 5.7576775550842285
Batch: 2, Loss: 5.65726900100708
Batch: 3, Loss: 5.690096378326416
Batch: 4, Loss: 5.629314422607422
Batch: 5, Loss: 6.357483386993408
Batch: 6, Loss: 6.532456398010254
Batch: 7, Loss: 5.682837009429932
Batch: 8, Loss: 6.055516719818115
Batch: 9, Loss: 5.89024543762207
Batch: 10, Loss: 6.100242614746094
Batch: 11, Loss: 6.03203010559082
Batch: 12, Loss: 6.003503799438477
Batch: 13, Loss: 5.511298179626465
Batch: 14, Loss: 6.1946258544921875

Epoch 937 out of 2000Batch: 1, Loss: 5.44669246673584
Batch: 2, Loss: 5.532143592834473
Batch: 3, Loss: 5.684240818023682
Batch: 4, Loss: 4.75400972366333
Batch: 5, Loss: 5.466178894042969
Batch: 6, Loss: 5.270654678344727
Batch: 7, Loss: 5.4229021072387695
Batch: 8, Loss: 5.011349201202393
Batch: 9, Loss: 5.512226104736328
Batch: 10, Loss: 5.371531963348389
Batch: 11, Loss: 5.2886061668396
Batch: 12, Loss: 5.360799789428711
Batch: 13, Loss: 5.589955806732178
Batch: 14, Loss: 5.078793048858643

Epoch 938 out of 2000Batch: 1, Loss: 6.608698844909668
Batch: 2, Loss: 6.228665828704834
Batch: 3, Loss: 6.4478983879089355
Batch: 4, Loss: 6.80482816696167
Batch: 5, Loss: 6.60157585144043
Batch: 6, Loss: 5.528000831604004
Batch: 7, Loss: 5.457858562469482
Batch: 8, Loss: 5.770911693572998
Batch: 9, Loss: 6.17940616607666
Batch: 10, Loss: 6.486114978790283
Batch: 11, Loss: 6.168161869049072
Batch: 12, Loss: 6.335435390472412
Batch: 13, Loss: 5.884788990020752
Batch: 14, Loss: 6.521456718444824

Epoch 939 out of 2000Batch: 1, Loss: 5.467678070068359
Batch: 2, Loss: 5.35784387588501
Batch: 3, Loss: 5.0235795974731445
Batch: 4, Loss: 5.272144794464111
Batch: 5, Loss: 5.431825160980225
Batch: 6, Loss: 5.3830718994140625
Batch: 7, Loss: 5.417342185974121
Batch: 8, Loss: 5.730416774749756
Batch: 9, Loss: 5.395962715148926
Batch: 10, Loss: 5.147518157958984
Batch: 11, Loss: 4.998432159423828
Batch: 12, Loss: 5.524422645568848
Batch: 13, Loss: 5.402953624725342
Batch: 14, Loss: 5.22044038772583

Epoch 940 out of 2000Batch: 1, Loss: 6.089687347412109
Batch: 2, Loss: 6.097214698791504
Batch: 3, Loss: 6.516737937927246
Batch: 4, Loss: 5.366799831390381
Batch: 5, Loss: 6.172174453735352
Batch: 6, Loss: 6.76411771774292
Batch: 7, Loss: 6.08453369140625
Batch: 8, Loss: 6.518277645111084
Batch: 9, Loss: 6.118535041809082
Batch: 10, Loss: 5.774893283843994
Batch: 11, Loss: 6.086400032043457
Batch: 12, Loss: 6.365478992462158
Batch: 13, Loss: 5.9844069480896
Batch: 14, Loss: 6.316836357116699

Epoch 941 out of 2000Batch: 1, Loss: 5.568788528442383
Batch: 2, Loss: 5.553849220275879
Batch: 3, Loss: 5.446866512298584
Batch: 4, Loss: 5.640562057495117
Batch: 5, Loss: 5.700603485107422
Batch: 6, Loss: 5.361521244049072
Batch: 7, Loss: 5.527814865112305
Batch: 8, Loss: 5.548447132110596
Batch: 9, Loss: 5.652823448181152
Batch: 10, Loss: 5.118777751922607
Batch: 11, Loss: 5.41924524307251
Batch: 12, Loss: 5.58549690246582
Batch: 13, Loss: 5.290106773376465
Batch: 14, Loss: 5.18993616104126

Epoch 942 out of 2000Batch: 1, Loss: 5.425638198852539
Batch: 2, Loss: 5.402101039886475
Batch: 3, Loss: 5.40308141708374
Batch: 4, Loss: 4.973560333251953
Batch: 5, Loss: 5.570914268493652
Batch: 6, Loss: 4.799600124359131
Batch: 7, Loss: 5.232560634613037
Batch: 8, Loss: 4.2925944328308105
Batch: 9, Loss: 5.347063064575195
Batch: 10, Loss: 5.173764705657959
Batch: 11, Loss: 5.013002395629883
Batch: 12, Loss: 5.033853530883789
Batch: 13, Loss: 5.230810642242432
Batch: 14, Loss: 4.831177711486816

Epoch 943 out of 2000Batch: 1, Loss: 4.599372386932373
Batch: 2, Loss: 4.7470502853393555
Batch: 3, Loss: 4.7415242195129395
Batch: 4, Loss: 4.667257785797119
Batch: 5, Loss: 4.859069347381592
Batch: 6, Loss: 4.6954755783081055
Batch: 7, Loss: 4.653291702270508
Batch: 8, Loss: 5.019317626953125
Batch: 9, Loss: 4.6796345710754395
Batch: 10, Loss: 4.579517841339111
Batch: 11, Loss: 4.57612419128418
Batch: 12, Loss: 4.815256595611572
Batch: 13, Loss: 4.364777088165283
Batch: 14, Loss: 5.028395175933838

Epoch 944 out of 2000Batch: 1, Loss: 4.98851203918457
Batch: 2, Loss: 4.6359663009643555
Batch: 3, Loss: 4.896063327789307
Batch: 4, Loss: 4.914620399475098
Batch: 5, Loss: 4.569586277008057
Batch: 6, Loss: 4.857333183288574
Batch: 7, Loss: 4.982580661773682
Batch: 8, Loss: 4.858423233032227
Batch: 9, Loss: 4.5307745933532715
Batch: 10, Loss: 4.5154948234558105
Batch: 11, Loss: 4.744978904724121
Batch: 12, Loss: 4.5093092918396
Batch: 13, Loss: 4.751601219177246
Batch: 14, Loss: 4.590224742889404

Epoch 945 out of 2000Batch: 1, Loss: 5.3078999519348145
Batch: 2, Loss: 5.123332500457764
Batch: 3, Loss: 4.8488640785217285
Batch: 4, Loss: 4.966433048248291
Batch: 5, Loss: 5.241733074188232
Batch: 6, Loss: 4.804553508758545
Batch: 7, Loss: 5.154417514801025
Batch: 8, Loss: 4.888465404510498
Batch: 9, Loss: 4.767140865325928
Batch: 10, Loss: 4.7086920738220215
Batch: 11, Loss: 4.8218092918396
Batch: 12, Loss: 5.186820983886719
Batch: 13, Loss: 5.157660484313965
Batch: 14, Loss: 5.522705554962158

Epoch 946 out of 2000Batch: 1, Loss: 4.9650444984436035
Batch: 2, Loss: 5.180991172790527
Batch: 3, Loss: 4.774505615234375
Batch: 4, Loss: 5.280735015869141
Batch: 5, Loss: 5.408676624298096
Batch: 6, Loss: 5.525911808013916
Batch: 7, Loss: 4.886165142059326
Batch: 8, Loss: 4.876005172729492
Batch: 9, Loss: 4.941115379333496
Batch: 10, Loss: 4.6712775230407715
Batch: 11, Loss: 4.99222993850708
Batch: 12, Loss: 5.248413562774658
Batch: 13, Loss: 5.370833396911621
Batch: 14, Loss: 5.200186729431152

Epoch 947 out of 2000Batch: 1, Loss: 5.561186790466309
Batch: 2, Loss: 5.882837772369385
Batch: 3, Loss: 5.362301826477051
Batch: 4, Loss: 5.230798721313477
Batch: 5, Loss: 5.6953935623168945
Batch: 6, Loss: 5.398299694061279
Batch: 7, Loss: 5.616240501403809
Batch: 8, Loss: 5.582572937011719
Batch: 9, Loss: 5.723796844482422
Batch: 10, Loss: 5.839438438415527
Batch: 11, Loss: 5.2535929679870605
Batch: 12, Loss: 5.341296195983887
Batch: 13, Loss: 5.582855701446533
Batch: 14, Loss: 5.247373580932617

Epoch 948 out of 2000Batch: 1, Loss: 5.31919002532959
Batch: 2, Loss: 5.331159591674805
Batch: 3, Loss: 5.189657688140869
Batch: 4, Loss: 5.139570236206055
Batch: 5, Loss: 5.322856903076172
Batch: 6, Loss: 5.411477565765381
Batch: 7, Loss: 5.3976874351501465
Batch: 8, Loss: 5.44619083404541
Batch: 9, Loss: 5.487401008605957
Batch: 10, Loss: 5.581160068511963
Batch: 11, Loss: 5.376651763916016
Batch: 12, Loss: 5.502336025238037
Batch: 13, Loss: 5.272744655609131
Batch: 14, Loss: 5.788949489593506

Epoch 949 out of 2000Batch: 1, Loss: 4.787233829498291
Batch: 2, Loss: 5.095629692077637
Batch: 3, Loss: 5.026433944702148
Batch: 4, Loss: 5.034547805786133
Batch: 5, Loss: 5.094274044036865
Batch: 6, Loss: 4.895419120788574
Batch: 7, Loss: 4.968226432800293
Batch: 8, Loss: 5.063391208648682
Batch: 9, Loss: 4.732059955596924
Batch: 10, Loss: 4.7869744300842285
Batch: 11, Loss: 4.93654727935791
Batch: 12, Loss: 4.707771301269531
Batch: 13, Loss: 4.919579982757568
Batch: 14, Loss: 5.100550174713135

Epoch 950 out of 2000Batch: 1, Loss: 4.129355430603027
Batch: 2, Loss: 4.412472724914551
Batch: 3, Loss: 3.793273448944092
Batch: 4, Loss: 4.015453815460205
Batch: 5, Loss: 3.9722557067871094
Batch: 6, Loss: 4.144416809082031
Batch: 7, Loss: 3.963498592376709
Batch: 8, Loss: 4.011094093322754
Batch: 9, Loss: 3.9436333179473877
Batch: 10, Loss: 3.8928334712982178
Batch: 11, Loss: 4.10342264175415
Batch: 12, Loss: 4.005512237548828
Batch: 13, Loss: 4.127808094024658
Batch: 14, Loss: 3.883877754211426

Epoch 951 out of 2000Batch: 1, Loss: 4.505421161651611
Batch: 2, Loss: 4.163645267486572
Batch: 3, Loss: 4.3434858322143555
Batch: 4, Loss: 4.575438022613525
Batch: 5, Loss: 4.518295764923096
Batch: 6, Loss: 4.304388523101807
Batch: 7, Loss: 4.621813774108887
Batch: 8, Loss: 4.659183502197266
Batch: 9, Loss: 4.479072570800781
Batch: 10, Loss: 4.541571617126465
Batch: 11, Loss: 4.520358562469482
Batch: 12, Loss: 4.167897701263428
Batch: 13, Loss: 4.558730125427246
Batch: 14, Loss: 4.419316291809082

Epoch 952 out of 2000Batch: 1, Loss: 4.678657054901123
Batch: 2, Loss: 4.676529884338379
Batch: 3, Loss: 3.784555673599243
Batch: 4, Loss: 5.061988830566406
Batch: 5, Loss: 4.979140758514404
Batch: 6, Loss: 4.4649529457092285
Batch: 7, Loss: 4.7906317710876465
Batch: 8, Loss: 4.10685920715332
Batch: 9, Loss: 4.7431159019470215
Batch: 10, Loss: 4.67744779586792
Batch: 11, Loss: 4.5115532875061035
Batch: 12, Loss: 4.592840194702148
Batch: 13, Loss: 4.405457496643066
Batch: 14, Loss: 4.732049942016602

Epoch 953 out of 2000Batch: 1, Loss: 6.07387638092041
Batch: 2, Loss: 5.8322553634643555
Batch: 3, Loss: 5.978738307952881
Batch: 4, Loss: 5.159773826599121
Batch: 5, Loss: 5.585657119750977
Batch: 6, Loss: 6.021228313446045
Batch: 7, Loss: 6.050111293792725
Batch: 8, Loss: 4.989297389984131
Batch: 9, Loss: 5.772100448608398
Batch: 10, Loss: 5.854166507720947
Batch: 11, Loss: 5.509308815002441
Batch: 12, Loss: 5.6592326164245605
Batch: 13, Loss: 5.882681369781494
Batch: 14, Loss: 5.504034996032715

Epoch 954 out of 2000Batch: 1, Loss: 5.535737037658691
Batch: 2, Loss: 5.8609466552734375
Batch: 3, Loss: 5.241954326629639
Batch: 4, Loss: 5.066893100738525
Batch: 5, Loss: 5.416666507720947
Batch: 6, Loss: 5.620748043060303
Batch: 7, Loss: 5.619022846221924
Batch: 8, Loss: 5.750479698181152
Batch: 9, Loss: 5.822956085205078
Batch: 10, Loss: 5.835981845855713
Batch: 11, Loss: 5.679537773132324
Batch: 12, Loss: 5.484823226928711
Batch: 13, Loss: 5.942844390869141
Batch: 14, Loss: 5.475078105926514

Epoch 955 out of 2000Batch: 1, Loss: 5.5168232917785645
Batch: 2, Loss: 5.689373970031738
Batch: 3, Loss: 5.495494842529297
Batch: 4, Loss: 5.493128776550293
Batch: 5, Loss: 5.041771411895752
Batch: 6, Loss: 5.39221715927124
Batch: 7, Loss: 4.787344455718994
Batch: 8, Loss: 5.191675186157227
Batch: 9, Loss: 4.986154556274414
Batch: 10, Loss: 5.369724273681641
Batch: 11, Loss: 5.487508296966553
Batch: 12, Loss: 4.846171855926514
Batch: 13, Loss: 4.898455619812012
Batch: 14, Loss: 5.0129852294921875

Epoch 956 out of 2000Batch: 1, Loss: 5.178027629852295
Batch: 2, Loss: 4.884450912475586
Batch: 3, Loss: 4.919519424438477
Batch: 4, Loss: 4.854635238647461
Batch: 5, Loss: 5.31969690322876
Batch: 6, Loss: 5.218687057495117
Batch: 7, Loss: 5.2301130294799805
Batch: 8, Loss: 5.358613014221191
Batch: 9, Loss: 5.0180792808532715
Batch: 10, Loss: 5.02448844909668
Batch: 11, Loss: 4.849233627319336
Batch: 12, Loss: 5.156605243682861
Batch: 13, Loss: 4.940306663513184
Batch: 14, Loss: 5.1066508293151855

Epoch 957 out of 2000Batch: 1, Loss: 4.80680513381958
Batch: 2, Loss: 5.2314043045043945
Batch: 3, Loss: 4.540006160736084
Batch: 4, Loss: 4.913307189941406
Batch: 5, Loss: 4.626215934753418
Batch: 6, Loss: 4.670294284820557
Batch: 7, Loss: 4.4538373947143555
Batch: 8, Loss: 4.471684455871582
Batch: 9, Loss: 4.6819915771484375
Batch: 10, Loss: 4.999659061431885
Batch: 11, Loss: 4.966462135314941
Batch: 12, Loss: 4.897110939025879
Batch: 13, Loss: 4.826328754425049
Batch: 14, Loss: 4.3824286460876465

Epoch 958 out of 2000Batch: 1, Loss: 5.403492450714111
Batch: 2, Loss: 5.95181941986084
Batch: 3, Loss: 5.870711803436279
Batch: 4, Loss: 5.417304039001465
Batch: 5, Loss: 5.72119665145874
Batch: 6, Loss: 5.534158229827881
Batch: 7, Loss: 5.995695114135742
Batch: 8, Loss: 5.394996166229248
Batch: 9, Loss: 6.080096244812012
Batch: 10, Loss: 5.7004570960998535
Batch: 11, Loss: 5.498419761657715
Batch: 12, Loss: 5.31569766998291
Batch: 13, Loss: 5.471259117126465
Batch: 14, Loss: 5.844115257263184

Epoch 959 out of 2000Batch: 1, Loss: 4.895989894866943
Batch: 2, Loss: 4.7472710609436035
Batch: 3, Loss: 4.458465099334717
Batch: 4, Loss: 4.686455726623535
Batch: 5, Loss: 4.606761455535889
Batch: 6, Loss: 4.87711763381958
Batch: 7, Loss: 4.824731349945068
Batch: 8, Loss: 4.692568778991699
Batch: 9, Loss: 4.510613441467285
Batch: 10, Loss: 4.501267910003662
Batch: 11, Loss: 4.321681022644043
Batch: 12, Loss: 4.630289554595947
Batch: 13, Loss: 4.200540065765381
Batch: 14, Loss: 4.76835823059082

Epoch 960 out of 2000Batch: 1, Loss: 5.715661525726318
Batch: 2, Loss: 5.709066390991211
Batch: 3, Loss: 5.922652244567871
Batch: 4, Loss: 5.720398426055908
Batch: 5, Loss: 5.53548526763916
Batch: 6, Loss: 5.740655899047852
